Strata	File Count	Label Count
008066	1	5
008069	1	1
008070	1	7
008071	1	2
008076	1	3
008082	1	7
008083	1	22
008085	1	4
008088	1	4
008096	1	1
008097	1	24
008099	1	13
008100	1	22
008102	1	19
008104	1	4
008106	1	1
008107	1	18
008112	1	6
008116	1	7
008118	1	2
008120	1	22
008125	1	19
008126	1	11
008129	1	25
008130	1	1
008132	3	28
008133	1	31
008135	1	24
008136	1	30
008137	1	1
008139	1	17
008140	1	10
008141	1	13
008144	1	10
008145	1	4
008147	1	3
008148	1	3
008149	1	31
008151	1	7
008152	1	37
008156	1	3
008158	1	3
008159	1	11
008160	1	6
008161	1	28
008162	1	4
008166	2	13
008169	1	6
008172	2	12
008174	1	1
008176	2	6
008177	1	13
008179	1	14
008182	1	8
008183	1	3
008185	1	5
008186	1	1
008187	1	24
008189	1	3
008191	1	10
008193	1	40
008194	1	4
008195	1	8
008197	1	11
008199	1	4
008200	1	1
008201	1	17
008205	1	21
008206	1	11
008209	4	4
008213	1	3
008218	1	7
008219	1	4
008220	1	6
008222	1	4
008223	1	4
008225	1	3
008229	1	2
008230	1	16
008232	1	6
008233	1	0
008234	1	13
008235	1	12
008236	1	10
008238	1	3
008240	1	1
008241	1	9
008244	1	4
008246	1	2
008247	1	5
008248	1	8
008249	1	11
008250	1	14
008251	1	22
008252	1	24
008253	1	1
008257	1	9
008258	1	2
008260	1	8
008262	1	5
008263	1	8
008264	1	22
008268	1	2
008270	1	16
008272	1	3
008273	1	13
008274	1	10
008275	1	12
008278	1	19
008279	1	16
008280	1	25
008281	1	4
008282	1	6
008283	1	2
008284	1	23
008285	1	5
008289	1	15
008290	1	5
008292	1	18
008294	1	11
008298	1	11
008300	1	8
008301	1	17
008302	1	6
008304	1	4
008306	1	16
008308	1	5
008316	1	13
008317	3	9
008318	1	4
008320	1	2
008323	1	0
008326	1	24
008330	2	15
008331	1	4
008332	1	7
008333	1	19
008334	1	10
008335	1	12
008336	1	5
008340	1	6
008346	1	2
008347	1	23
008348	1	3
008351	1	7
008352	1	14
008353	1	8
008354	1	6
008356	1	7
008360	1	11
008361	1	13
008363	1	9
008365	1	2
008367	1	11
008368	1	5
008369	1	14
008370	1	3
008371	1	13
008373	1	5
008376	1	28
008380	1	8
008381	1	12
008384	1	19
008387	1	8
008391	1	3
008393	1	7
008394	4	21
008395	1	5
008401	1	2
008402	1	1
008404	1	5
008405	1	23
008407	1	4
008410	1	4
008411	1	4
008414	1	3
008416	1	3
008419	1	8
008421	1	12
008422	1	2
008423	1	5
008428	1	7
008432	1	10
008433	1	3
008436	1	29
008437	1	3
008438	1	0
008442	1	6
008443	1	3
008446	1	13
008447	1	3
008448	1	0
008449	1	10
008451	1	7
008454	1	6
008455	1	2
008459	1	11
008461	1	4
008465	1	2
008467	1	5
008469	1	6
008470	1	3
008471	1	22
008473	1	8
008474	1	3
008475	1	6
008478	1	21
008479	1	1
008480	1	5
008481	1	16
008482	1	1
008483	2	6
008486	1	8
008488	1	10
008491	1	4
008492	1	26
008494	1	4
008495	1	14
008497	1	3
008499	1	6
008500	1	4
008502	1	8
008503	1	2
008504	1	13
008505	1	4
008506	1	4
008510	1	7
008513	1	5
008514	1	15
008517	1	3
008520	1	6
008524	1	6
008529	1	12
008530	1	8
008532	4	20
008533	2	8
008536	1	2
008537	1	7
008538	1	16
008539	1	15
008542	1	4
008543	1	3
008545	1	4
008547	1	5
008548	1	15
008550	1	9
008552	1	13
008554	1	4
008555	1	13
008558	1	0
008561	2	6
008562	1	6
008564	1	7
008566	1	12
008567	1	19
008570	1	3
008573	1	13
008574	1	3
008575	1	25
008577	1	5
008578	1	8
008580	1	8
008581	1	8
008582	1	1
008586	1	11
008587	1	15
008591	1	4
008592	1	8
008593	1	9
008594	1	0
008597	1	11
008599	1	6
008601	1	3
008602	1	7
008603	1	7
008604	1	30
008609	1	8
008610	1	1
008613	1	6
008614	3	7
008616	1	10
008618	2	8
008622	1	5
008626	1	6
008628	1	13
008629	1	10
008630	2	12
008632	1	13
008637	3	15
008641	1	12
008645	1	29
008646	1	8
008647	1	0
008648	1	4
008650	1	4
008655	1	2
008656	2	31
008662	2	7
008664	1	16
008665	1	5
008667	1	4
008669	1	11
008670	1	2
008673	1	1
008676	1	1
008678	1	14
008682	1	12
008683	1	12
008687	1	5
008688	1	4
008691	1	3
008694	1	2
008696	1	4
008697	1	2
008698	1	5
008700	1	3
008701	2	3
008702	1	7
008706	1	27
008711	1	18
008712	1	1
008718	1	8
008719	1	11
008722	1	0
008723	1	9
008724	1	4
008727	1	15
008729	1	5
008731	1	4
008732	1	13
008734	1	0
008735	1	3
008736	1	1
008737	1	3
008740	1	17
008741	1	13
008743	1	20
008748	1	15
008755	1	20
008757	1	4
008760	1	7
008761	1	12
008762	1	2
008763	1	12
008764	1	3
008766	1	27
008768	1	32
008769	1	12
008770	1	14
008773	1	5
008774	1	16
008775	1	15
008776	1	24
008779	1	29
008781	4	23
008787	1	16
008791	2	8
008793	2	11
008794	1	9
008798	1	4
008800	1	6
008802	1	6
008803	1	17
008806	1	4
008807	1	3
008808	1	10
008811	1	1
008814	1	11
008815	1	12
008816	1	37
008817	1	3
008818	1	6
008819	1	11
008820	1	5
008822	1	4
008823	1	10
008824	1	15
008826	1	17
008827	1	7
008829	1	28
008833	1	29
008835	1	6
008838	1	17
008840	1	24
008842	1	3
008843	1	9
008844	1	32
008846	1	12
008847	1	9
008849	1	14
008851	1	31
008854	1	7
008855	1	7
008858	1	22
008861	1	8
008863	1	24
008865	1	10
008868	1	5
008870	1	18
008871	1	7
008873	1	4
008874	1	2
008879	1	5
008882	1	32
008883	1	6
008884	1	3
008885	1	17
008887	1	3
008890	1	4
008895	1	15
008899	1	0
008904	1	5
008906	1	12
008908	1	18
008909	1	17
008910	1	7
008912	1	12
008913	1	18
008914	3	13
008915	1	4
008916	1	14
008917	1	3
008918	1	3
008921	2	54
008923	1	19
008925	1	5
008928	1	4
008930	1	1
008932	1	4
008936	1	3
008937	1	32
008938	1	6
008939	4	13
008940	1	33
008943	1	2
008945	1	16
008946	1	6
008948	1	1
008951	1	4
008952	1	32
008953	1	19
008954	1	26
008956	1	1
008957	1	17
008959	1	4
008962	1	14
008965	1	26
008966	1	4
008968	1	6
008970	1	22
008971	1	15
008972	1	2
008973	1	13
008974	1	50
008975	1	23
008976	1	10
008979	1	21
008980	1	4
008981	1	4
008982	1	12
008984	1	20
008990	1	10
008994	1	1
008996	1	2
008997	1	28
008998	1	16
008999	1	5
009002	1	1
009004	1	8
009006	1	12
009007	1	12
009008	1	5
009009	1	8
009011	1	4
009013	1	2
009017	1	5
009018	1	9
009019	1	28
009020	1	10
009021	1	21
009023	1	10
009026	1	3
009028	1	7
009029	1	7
009037	1	2
009038	1	3
009039	1	3
009041	1	11
009042	1	10
009043	1	17
009045	1	2
009046	1	1
009047	1	3
009049	1	10
009050	1	2
009052	1	9
009053	1	5
009056	1	5
009057	1	2
009058	1	9
009062	1	1
009063	1	5
009064	1	2
009066	1	11
009072	1	11
009074	1	5
009076	3	11
009077	1	2
009082	1	28
009087	1	10
009091	2	13
009092	1	4
009093	1	15
009099	1	4
009100	1	23
009101	1	12
009105	1	22
009106	1	6
009107	1	15
009112	1	11
009114	1	12
009115	1	5
009120	2	27
009123	1	6
009125	2	9
009128	1	4
009129	2	4
009130	1	6
009132	1	12
009133	1	9
009139	1	6
009140	1	2
009146	1	8
009150	1	5
009151	1	4
009152	1	4
009153	1	2
009157	1	3
009159	1	10
009165	1	2
009168	1	6
009171	1	10
009172	1	33
009173	2	9
009174	1	3
009175	1	4
009176	1	16
009177	1	6
009179	1	5
009180	1	16
009182	2	11
009183	1	0
009184	1	15
009185	1	20
009187	1	4
009188	1	1
009192	1	4
009195	1	0
009197	1	11
009203	1	5
009204	1	2
009207	1	19
009208	2	25
009209	1	2
009210	1	5
009211	1	2
009216	1	0
009218	1	1
009220	1	9
009221	1	1
009222	1	8
009224	1	12
009227	1	19
009228	1	5
009231	1	9
009234	1	22
009235	1	14
009236	1	2
009237	1	32
009239	1	6
009240	1	4
009242	1	10
009243	1	1
009244	1	2
009245	1	1
009247	1	3
009248	1	12
009251	2	39
009257	1	10
009260	1	1
009262	1	9
009264	1	6
009265	1	0
009267	1	2
009274	1	33
009275	1	6
009276	1	16
009277	1	4
009279	1	4
009283	1	4
009284	1	14
009288	1	6
009289	1	4
009293	1	5
009295	1	4
009300	1	7
009301	1	9
009304	1	10
009306	1	5
009307	1	11
009308	1	23
009310	1	13
009312	1	7
009319	1	13
009322	1	28
009323	1	13
009324	1	6
009327	1	13
009331	1	1
009332	1	9
009333	1	28
009335	1	4
009339	1	6
009340	1	6
009341	1	2
009346	1	21
009347	1	13
009348	1	22
009352	1	23
009353	1	31
009355	1	1
009359	1	6
009360	1	3
009361	1	3
009362	1	17
009367	1	6
009368	2	11
009379	1	5
009381	4	7
009383	1	7
009385	1	1
009386	1	1
009387	1	12
009388	1	11
009390	1	7
009392	3	23
009393	1	3
009394	1	2
009398	1	20
009399	1	9
009400	1	5
009403	1	2
009404	1	9
009408	3	10
009409	1	20
009411	1	28
009414	1	20
009416	1	17
009418	1	6
009419	1	7
009422	4	88
009424	1	1
009426	1	7
009428	1	2
009429	1	14
009430	1	3
009431	1	5
009432	1	1
009436	1	6
009437	1	3
009438	1	10
009439	1	3
009445	1	3
009446	1	9
009449	1	29
009451	1	16
009452	1	8
009454	1	30
009455	1	7
009459	3	7
009460	1	7
009461	2	5
009462	1	3
009463	1	24
009464	1	7
009465	1	0
009466	1	12
009467	1	5
009469	1	23
009473	1	6
009475	1	20
009477	1	1
009478	1	1
009479	1	6
009482	1	3
009484	1	6
009485	1	6
009486	4	18
009487	1	18
009488	1	8
009489	1	4
009492	1	24
009493	1	6
009494	1	2
009497	1	5
009498	1	4
009500	1	14
009501	1	11
009502	1	14
009503	1	18
009505	1	10
009506	2	2
009509	1	16
009511	1	1
009512	1	10
009513	1	22
009516	1	8
009521	1	10
009522	1	17
009523	1	23
009524	1	0
009528	1	2
009531	1	2
009534	1	18
009536	1	15
009541	1	17
009543	2	19
009544	1	4
009546	1	9
009547	1	7
009548	1	11
009549	1	3
009551	1	3
009552	1	0
009553	1	25
009555	1	4
009556	1	10
009557	1	8
009558	1	8
009560	1	4
009561	1	14
009562	1	1
009563	1	29
009564	2	16
009568	1	21
009571	1	12
009572	1	12
009577	1	8
009580	1	1
009581	1	8
009584	1	5
009585	1	16
009586	1	23
009587	1	7
009590	1	12
009593	1	2
009594	1	6
009595	1	10
009596	1	6
009597	1	17
009601	1	16
009604	1	19
009605	1	20
009606	1	8
009610	4	144
009613	4	31
009614	1	12
009619	1	28
009621	1	2
009624	2	10
009625	1	4
009627	1	11
009630	1	21
009631	1	2
009634	1	2
009636	2	8
009638	3	37
009639	1	11
009642	1	38
009644	2	7
009648	1	3
009650	1	14
009652	1	3
009653	2	10
009654	1	5
009655	1	5
009658	1	15
009660	1	1
009662	1	27
009664	1	15
009667	1	19
009668	1	5
009669	1	20
009671	1	31
009674	1	14
009675	1	2
009676	1	3
009677	1	2
009678	1	2
009679	1	3
009681	1	20
009684	1	5
009685	1	5
009688	1	10
009694	1	12
009697	4	61
009702	1	2
009704	1	6
009705	1	6
009706	3	20
009707	1	29
009708	1	24
009710	1	20
009712	1	24
009713	1	11
009715	1	12
009717	1	0
009721	1	1
009722	2	11
009725	1	8
009730	1	1
009731	1	5
009733	1	10
009734	1	24
009738	1	11
009739	1	5
009746	1	7
009747	1	2
009750	1	7
009753	1	4
009754	1	1
009757	1	6
009758	1	4
009759	1	10
009761	1	6
009762	1	12
009764	1	10
009770	1	5
009771	1	11
009772	1	14
009773	1	8
009777	1	0
009778	1	23
009782	1	2
009784	2	11
009786	1	18
009787	1	28
009788	1	5
009793	1	18
009795	1	11
009797	1	7
009798	1	3
009800	1	2
009801	1	5
009802	1	14
009805	1	27
009806	1	1
009807	1	5
009808	1	0
009811	1	1
009812	1	7
009813	1	5
009815	4	17
009818	1	5
009821	1	5
009823	1	16
009825	1	18
009827	1	5
009830	1	16
009831	1	12
009832	1	13
009834	1	26
009836	1	13
009839	1	26
009840	1	34
009849	1	16
009850	1	9
009854	1	2
009856	1	3
009859	1	2
009862	1	9
009863	1	10
009865	1	24
009868	1	2
009869	1	16
009872	1	6
009873	1	6
009874	1	6
009875	1	0
009879	1	3
009880	1	10
009886	1	3
009887	1	6
009888	1	7
009891	1	3
009892	2	31
009893	1	0
009895	1	3
009899	1	2
009901	1	1
009902	1	18
009904	1	1
009906	1	15
009910	1	2
009911	1	1
009912	1	19
009917	1	1
009919	1	22
009920	1	21
009922	1	3
009923	1	2
009925	1	7
009930	1	6
009931	1	28
009933	1	8
009934	1	1
009935	1	5
009938	1	2
009939	1	5
009943	1	10
009946	1	4
009949	1	3
009950	1	25
009951	2	5
009952	1	2
009954	1	2
009957	1	5
009958	1	28
009964	1	3
009966	1	11
009967	1	9
009968	1	8
009969	1	13
009971	1	4
009972	1	5
009973	1	26
009975	1	2
009976	1	2
009978	1	8
009981	1	15
009982	1	2
009983	1	4
009986	1	6
009989	1	15
009991	1	6
009992	1	8
009993	1	3
009998	1	16
009999	1	7
010002	3	16
010003	1	2
010005	1	13
010006	1	18
010007	1	10
010008	1	17
010009	1	14
010010	1	31
010014	1	16
010016	1	0
010017	1	2
010023	1	6
010024	1	6
010028	1	12
010029	1	6
010032	1	9
010034	1	9
010036	1	3
010037	1	2
010038	1	20
010040	1	7
010041	1	11
010043	1	6
010045	1	9
010046	1	0
010047	3	27
010049	1	11
010050	1	3
010051	1	4
010055	1	15
010056	1	34
010057	1	23
010059	1	7
010061	1	19
010066	2	18
010067	1	2
010072	1	2
010073	1	7
010075	1	1
010080	1	0
010081	1	1
010083	1	4
010084	1	8
010087	1	3
010093	1	4
010095	1	13
010097	1	29
010098	1	11
010099	1	20
010100	1	12
010101	1	19
010102	1	18
010103	1	12
010104	1	3
010111	1	2
010112	1	10
010114	4	20
010115	1	4
010117	1	2
010118	1	1
010120	3	51
010121	1	1
010122	1	18
010123	1	7
010126	1	2
010130	1	6
010133	1	14
010134	1	3
010136	1	1
010140	1	6
010143	1	10
010148	1	9
010149	1	0
010150	1	39
010152	1	15
010154	1	6
010158	1	9
010163	1	14
010170	1	4
010173	1	5
010176	1	5
010179	1	8
010182	1	5
010183	1	3
010185	1	4
010186	1	4
010187	1	5
010189	1	7
010191	1	1
010192	1	23
010194	1	8
010199	1	34
010201	1	13
010202	1	2
010206	1	32
010213	1	10
010215	1	2
010219	1	2
010220	1	14
010222	1	8
010225	1	14
010228	1	3
010230	1	1
010233	1	6
010236	1	24
010237	1	8
010242	1	2
010244	1	11
010248	1	4
010249	1	2
010251	1	17
010252	1	4
010253	1	10
010254	1	21
010257	1	12
010259	1	9
010261	1	31
010262	1	12
010263	1	28
010267	1	5
010271	1	4
010272	1	5
010273	1	6
010274	1	1
010276	1	7
010281	1	25
010283	1	1
010284	1	19
010286	1	4
010287	1	2
010288	1	7
010291	1	7
010295	1	7
010297	1	22
010298	1	15
010301	4	20
010302	1	2
010304	1	8
010305	1	3
010306	1	6
010309	1	3
010311	1	3
010313	1	11
010314	1	11
010316	1	18
010318	4	51
010323	1	13
010325	1	17
010326	1	6
010327	1	34
010328	1	5
010331	1	7
010332	1	9
010333	1	4
010334	1	17
010335	4	34
010336	1	7
010339	1	10
010341	1	15
010344	2	8
010349	2	33
010354	1	5
010355	1	7
010356	1	17
010357	1	4
010358	1	4
010359	1	6
010362	1	3
010364	1	11
010367	4	5
010368	1	16
010370	1	6
010372	1	13
010373	1	3
010375	1	8
010377	1	32
010378	1	9
010379	1	18
010381	1	12
010383	4	29
010384	1	23
010387	1	23
010390	1	12
010391	1	6
010392	1	5
010395	1	30
010396	1	9
010398	1	4
010399	1	3
010402	1	2
010403	1	7
010406	1	9
010407	1	4
010410	1	2
010412	1	2
010414	1	12
010415	1	4
010421	1	7
010428	1	2
010429	1	3
010436	1	28
010437	1	6
010439	1	5
010440	1	4
010441	1	3
010448	1	7
010449	1	1
010450	1	9
010451	1	5
010452	1	7
010453	1	1
010455	1	1
010456	1	3
010457	1	22
010458	1	13
010460	1	20
010461	1	9
010467	1	27
010469	1	6
010474	4	36
010477	1	0
010479	1	1
010481	1	6
010483	1	9
010488	1	6
010490	4	10
010491	1	12
010493	1	28
010495	1	1
010496	1	6
010497	1	18
010500	1	7
010503	1	2
010504	1	2
010508	1	4
010512	1	31
010515	1	11
010517	1	8
010518	1	15
010523	1	4
010524	1	13
010527	1	4
010529	1	22
010530	1	20
010533	3	22
010534	1	8
010535	1	1
010536	1	5
010538	1	2
010544	1	2
010545	1	1
010547	1	13
010549	1	16
010552	1	21
010557	1	5
010558	1	14
010560	1	5
010562	1	24
010563	1	15
010567	1	22
010568	1	1
010569	1	7
010570	1	9
010571	2	9
010572	1	1
010573	1	2
010577	1	9
010578	1	5
010579	1	11
010582	1	2
010585	1	5
010587	4	16
010589	1	6
010591	1	4
010593	1	5
010599	1	3
010600	1	4
010610	1	18
010611	2	24
010612	1	4
010614	1	2
010617	1	1
010618	1	0
010619	1	4
010621	1	5
010622	1	13
010625	1	21
010626	1	4
010627	1	31
010629	1	5
010630	1	33
010631	1	7
010634	1	6
010637	3	25
010639	1	4
010644	1	18
010645	1	1
010647	1	5
010649	1	10
010651	1	8
010652	1	10
010654	1	20
010657	1	3
010658	1	13
010659	2	3
010660	1	5
010665	1	6
010666	1	23
010668	1	9
010669	1	8
010672	2	8
010674	1	3
010675	1	21
010676	1	8
010679	1	9
010680	1	20
010681	1	9
010682	3	11
010683	1	1
010684	1	7
010688	1	9
010689	2	12
010694	2	3
010695	1	10
010702	1	7
010703	1	26
010704	1	3
010705	1	1
010706	1	14
010707	1	4
010710	1	1
010711	1	2
010712	1	12
010715	1	3
010716	1	1
010718	1	3
010719	3	11
010721	1	13
010724	1	23
010725	3	21
010726	1	7
010727	2	9
010728	1	4
010730	1	5
010731	1	1
010733	1	9
010734	1	2
010736	1	1
010742	1	4
010745	4	18
010746	1	3
010749	1	14
010750	1	5
010753	1	2
010754	1	5
010755	1	4
010756	1	1
010757	1	2
010759	1	12
010760	1	22
010762	1	12
010764	1	4
010766	1	11
010767	1	19
010770	1	4
010771	1	5
010774	1	5
010778	1	21
010779	1	3
010780	1	5
010782	1	5
010786	1	7
010791	1	14
010796	1	3
010798	1	4
010799	1	6
010801	1	4
010802	1	6
010807	1	9
010809	1	21
010810	1	3
010817	4	23
010818	1	3
010820	1	3
010821	1	8
010824	1	37
010825	1	5
010826	1	6
010827	1	5
010830	1	21
010831	1	6
010833	1	27
010834	1	14
010835	1	15
010836	1	11
010838	1	23
010842	1	3
010843	1	13
010845	1	6
010846	1	31
010848	1	3
010850	1	19
010852	1	20
010855	1	21
010858	1	9
010859	1	5
010861	1	3
010864	1	11
010865	1	4
010866	1	6
010870	1	5
010871	1	23
010872	1	9
010873	1	3
010874	1	12
010877	1	7
010883	1	21
010884	1	2
010886	1	22
010888	1	9
010894	1	31
010896	1	7
010897	1	18
010899	1	9
010901	1	5
010903	1	16
010905	1	26
010907	1	21
010908	1	7
010909	1	15
010910	1	3
010911	1	8
010912	1	29
010917	1	3
010918	1	10
010920	1	6
010921	1	3
010926	1	29
010928	1	32
010933	1	3
010935	1	20
010937	1	0
010939	1	0
010940	1	25
010943	1	19
010944	1	11
010947	1	3
010949	1	7
010950	1	10
010952	1	5
010953	1	3
010954	1	29
010959	4	80
010961	1	5
010963	1	7
010964	1	5
010965	1	2
010966	1	6
010967	1	18
010972	1	11
010973	1	20
010977	1	6
010978	1	2
010979	1	33
010981	1	4
010983	1	29
010984	1	5
010985	1	1
010988	1	18
010992	1	10
010994	1	0
010995	1	4
010996	1	27
011000	2	9
011003	1	9
011004	1	2
011005	1	4
011010	1	3
011011	1	20
011012	1	11
011013	1	3
011015	1	20
011017	1	13
011018	1	13
011019	1	14
011020	1	10
011023	2	4
011025	1	6
011028	1	3
011029	1	6
011031	1	5
011034	1	7
011037	1	1
011038	1	2
011039	1	3
011042	1	5
011043	1	6
011047	1	7
011049	1	3
011051	2	10
011052	1	4
011063	1	5
011064	1	4
011067	1	10
011068	1	6
011069	2	14
011072	1	6
011077	1	14
011078	1	16
011079	1	5
011080	1	21
011084	1	13
011089	1	32
011091	1	10
011093	2	5
011094	1	2
011095	1	9
011096	1	5
011097	1	31
011099	1	25
011103	1	19
011104	1	17
011106	1	3
011108	1	11
011110	1	6
011111	2	16
011113	4	21
011116	1	7
011117	1	6
011119	1	22
011121	1	6
011123	2	9
011124	1	7
011130	1	6
011131	1	10
011132	1	3
011134	4	19
011137	1	6
011140	1	5
011141	1	5
011145	1	17
011146	1	11
011147	1	13
011148	3	14
011149	1	4
011150	1	2
011151	1	5
011154	1	19
011156	1	4
011158	1	3
011159	1	2
011161	1	9
011164	1	1
011169	1	16
011170	1	21
011174	1	3
011175	2	18
011177	1	4
011179	1	6
011180	1	2
011183	1	2
011185	2	2
011186	1	11
011192	1	7
011193	1	37
011197	1	6
011199	1	15
011200	1	25
011202	1	21
011203	1	11
011205	1	4
011207	1	18
011211	1	15
011213	1	24
011214	1	0
011215	1	6
011216	1	23
011218	1	4
011219	1	9
011221	1	12
011223	1	8
011224	1	3
011225	1	5
011226	1	18
011228	1	3
011229	1	6
011232	1	4
011233	1	5
011234	1	0
011235	1	4
011237	1	4
011241	2	16
011242	1	14
011243	1	6
011244	1	28
011245	2	61
011246	1	11
011249	1	36
011251	1	11
011252	1	20
011253	1	2
011255	1	20
011256	1	23
011258	1	3
011262	1	20
011263	1	9
011264	1	1
011266	1	7
011269	1	30
011270	2	8
011271	1	11
011273	2	6
011274	1	4
011275	1	19
011276	1	16
011277	1	6
011282	1	10
011285	1	2
011292	1	3
011293	1	7
011294	1	7
011295	1	4
011296	1	6
011297	1	6
011299	1	11
011300	1	3
011301	1	8
011302	1	5
011303	1	6
011307	1	19
011308	1	5
011309	1	1
011311	1	5
011314	2	8
011316	1	3
011317	1	5
011318	1	4
011319	1	39
011320	1	27
011322	1	1
011324	1	24
011325	1	22
011326	1	5
011329	1	3
011333	1	2
011334	1	9
011338	1	31
011342	1	33
011344	2	5
011345	1	31
011349	1	3
011350	1	14
011352	4	9
011354	1	1
011355	1	3
011358	1	11
011360	1	4
011363	1	2
011364	1	17
011365	1	11
011367	1	8
011368	2	10
011370	1	3
011372	1	28
011374	1	2
011375	1	5
011379	1	6
011381	1	3
011382	1	19
011385	1	20
011387	1	5
011388	1	27
011389	1	7
011390	1	7
011391	1	25
011392	1	3
011397	1	10
011401	1	3
011402	1	5
011403	1	20
011405	1	0
011406	2	18
011407	1	5
011409	1	1
011411	1	6
011412	1	11
011416	1	6
011417	1	8
011418	1	3
011421	1	4
011424	1	26
011431	1	16
011432	1	11
011433	1	11
011437	1	6
011439	1	9
011441	1	3
011443	1	7
011449	1	8
011450	1	9
011451	1	12
011452	1	7
011453	1	4
011454	1	8
011455	1	4
011458	1	0
011460	1	4
011462	1	2
011463	1	28
011466	1	7
011467	1	1
011468	1	10
011469	1	7
011470	1	13
011474	1	13
011475	1	16
011476	1	13
011478	1	5
011479	1	24
011482	2	7
011483	1	5
011484	1	5
011488	1	1
011489	1	8
011490	1	7
011492	1	7
011493	1	3
011495	1	6
011496	1	13
011498	1	1
011499	1	12
011502	1	16
011505	1	5
011508	1	5
011510	4	20
011514	1	9
011515	1	8
011518	1	7
011521	1	6
011522	1	6
011531	1	31
011532	1	24
011533	1	32
011534	1	3
011535	1	1
011536	1	22
011537	1	1
011539	2	10
011540	1	13
011541	1	9
011544	1	0
011546	1	15
011547	1	2
011548	1	14
011550	1	25
011551	2	23
011552	1	8
011553	1	11
011554	1	5
011555	1	0
011557	1	8
011558	1	25
011559	1	0
011560	1	15
011561	1	6
011562	1	11
011564	1	5
011565	1	9
011567	2	18
011569	1	3
011570	4	16
011573	1	14
011578	1	19
011580	1	3
011581	1	20
011582	1	4
011584	1	3
011585	1	2
011586	1	15
011588	1	3
011589	1	11
011593	1	6
011595	1	12
011596	1	24
011598	1	3
011599	1	1
011604	1	9
011608	1	16
011609	1	8
011611	1	1
011612	1	20
011615	1	43
011617	1	13
011618	1	7
011619	1	5
011621	1	8
011622	1	10
011624	1	9
011625	1	2
011626	4	11
011629	1	16
011630	1	10
011631	1	7
011632	1	6
011633	1	6
011634	1	13
011635	1	16
011636	1	26
011637	1	1
011641	1	21
011642	1	5
011644	4	35
011647	1	12
011649	1	2
011653	1	37
011659	1	17
011660	2	9
011662	2	11
011663	1	20
011664	1	6
011666	1	16
011667	1	3
011669	1	5
011677	1	5
011678	1	22
011680	1	10
011681	1	24
011684	1	4
011685	2	9
011688	1	11
011689	1	1
011691	1	3
011693	1	10
011695	1	8
011696	1	37
011697	1	16
011703	1	0
011708	2	13
011709	1	10
011710	1	17
011711	1	7
011714	1	2
011716	1	2
011719	1	5
011720	3	12
011721	1	9
011722	1	9
011723	1	14
011726	1	31
011727	1	10
011728	1	10
011730	1	0
011731	1	25
011732	1	15
011733	1	9
011734	1	2
011736	1	26
011738	1	7
011743	1	11
011746	1	5
011747	1	9
011750	1	12
011752	1	14
011753	1	31
011755	1	29
011761	1	5
011763	1	2
011765	1	1
011766	1	12
011767	1	6
011769	1	5
011770	1	13
011774	1	3
011775	1	3
011776	1	8
011781	1	4
011784	1	6
011786	1	8
011789	1	11
011791	1	12
011792	1	12
011793	1	17
011794	2	13
011796	1	5
011797	1	34
011798	1	16
011800	1	11
011801	1	7
011804	1	26
011805	1	2
011806	1	5
011808	1	6
011810	1	7
011811	1	4
011812	1	7
011813	1	2
011818	1	1
011819	1	1
011822	1	6
011823	1	5
011824	1	14
011825	1	2
011828	1	5
011829	1	6
011830	1	7
011832	1	3
011837	1	9
011839	1	8
011842	1	11
011845	1	7
011848	1	2
011849	1	3
011850	1	3
011851	1	9
011852	1	4
011854	1	25
011855	1	5
011858	1	4
011860	1	1
011861	1	6
011862	1	5
011863	1	0
011869	1	4
011873	1	9
011876	1	5
011877	1	5
011879	1	7
011883	4	19
011885	3	28
011886	1	5
011887	1	26
011888	1	23
011889	1	1
011892	1	0
011893	1	7
011894	1	3
011895	1	9
011898	1	18
011901	1	12
011902	1	9
011903	1	0
011904	1	8
011905	1	35
011906	1	9
011907	1	10
011908	1	7
011911	1	22
011914	1	4
011915	1	4
011917	1	20
011919	1	25
011920	1	11
011922	1	22
011924	1	6
011926	1	7
011929	1	1
011931	1	29
011933	4	64
011938	1	4
011939	1	4
011944	1	1
011947	1	2
011949	1	5
011950	1	14
011953	1	2
011954	1	34
011957	1	24
011958	1	27
011961	1	5
011962	1	7
011966	1	9
011970	1	8
011973	1	10
011977	1	19
011978	1	4
011986	1	6
011987	1	4
011988	1	9
011991	1	8
011992	1	3
011993	1	12
011994	1	12
011995	1	12
011996	1	1
012004	1	15
012007	1	17
012009	1	10
012010	1	11
012011	1	2
012013	1	25
012016	1	3
012019	1	11
012020	1	5
012026	1	6
012028	1	33
012029	1	3
012030	1	2
012037	1	15
012039	1	8
012040	1	6
012042	1	4
012045	1	6
012046	1	15
012047	1	4
012049	2	5
012052	3	29
012053	1	15
012055	1	2
012056	1	27
012060	1	3
012062	1	9
012064	1	9
012065	1	2
012066	1	7
012069	1	11
012071	1	1
012073	1	13
012074	1	2
012076	1	2
012078	1	15
012079	1	5
012080	1	3
012081	1	6
012082	1	11
012087	1	3
012088	1	3
012089	1	5
012090	1	3
012091	1	26
012093	1	24
012094	1	30
012097	1	9
012102	1	9
012104	1	2
012105	1	3
012106	1	7
012107	1	0
012108	1	31
012109	1	8
012111	2	16
012112	1	10
012113	1	5
012114	1	22
012115	1	1
012116	1	9
012117	1	18
012119	1	5
012120	1	17
012122	1	1
