_NAME_,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,loaded,factor,pole
v000690,-0.325821317,1.2251525269,0.0498786127,0.160450905,-0.116780383,0.4481159345,-0.101731385,1,fac2,1
v000691,-0.128391741,-0.104091159,0.3242389892,-0.127261092,0.4073484436,0.0979803942,0.0060682023,1,fac5,1
v000692,-0.075001137,0.5789893532,-0.025413904,-0.040325884,-0.058399038,-0.320327222,-0.213852945,1,fac2,1
v000693,-0.074158326,0.1151517023,-0.146200639,0.139627645,0.0612489985,-0.194620294,-0.115623553,0,,
v000694,-0.056580574,0.0880387111,-0.220977388,0.7085928779,-0.008641547,-0.226961019,-0.1939022,1,fac4,1
v000695,-0.049882202,0.1098138051,0.034195548,-0.186538484,-0.10696448,-0.28445894,0.0220503666,0,,
v000696,-0.040353792,-0.028745832,0.0515004576,-0.072030373,-0.024251267,-0.399877079,-0.069369762,1,fac6,-1
v000697,0.0147914139,-0.012467448,-0.017396884,-0.120790016,-0.092131604,-0.265995726,0.0162019087,0,,
v000698,-0.239293251,1.0473027843,0.061179008,-0.396140673,0.0013539467,-0.133617885,-0.308753233,1,fac2,1
v000699,0.0603967642,0.1411394699,0.0111595509,-0.154334669,-0.157039542,-0.075264425,-0.07706209,0,,
v000700,-0.152292355,0.3191938179,0.4086069266,-0.163068427,-0.081302055,-0.148713178,-0.185575637,1,fac3,1
v000701,-0.050285356,-0.05049464,0.119593229,-0.126495878,-0.057400332,-0.41606946,-0.187034831,1,fac6,-1
v000702,-0.265041803,-0.18654518,-0.657057222,-0.163213597,0.0582071958,-0.190885027,-0.099542128,1,fac3,-1
v000703,-0.21058286,-0.144062537,-0.246699913,-0.270359902,-0.130291785,-0.417522625,-0.16867221,1,fac6,-1
v000704,-0.206444885,-0.257498096,0.6955040456,0.824313573,-0.341107133,0.1291424106,-0.070594018,1,fac4,1
v000705,0.0426619894,-0.028545747,-0.044182832,-0.00748653,0.0908838538,-0.235308576,0.0643056172,0,,
v000706,-0.199953801,-0.150541208,0.5962133152,0.1535915444,-0.387705187,0.1636454755,0.0186720612,1,fac3,1
v000707,-0.243642227,-0.421803502,0.7647813614,-0.097062684,-0.016904432,-0.053370087,-0.070788022,1,fac3,1
v000708,0.1862785051,-0.160584743,0.0041925772,-0.205714385,-0.233264007,-0.055810683,-0.124956246,0,,
v000709,-0.067785752,0.1460289202,0.3953954756,-0.338106084,-0.44053841,0.0113700088,0.301889517,1,fac5,-1
v000710,-0.063669064,0.0775581473,0.3613430515,-0.30044006,-0.408509767,0.0980014075,0.2917483911,1,fac5,-1
v000711,0.0287567053,0.012067368,-0.017027934,-0.005346041,-0.006586801,-0.260802212,0.0155877532,0,,
v000712,-0.044828261,0.0511713072,-0.005364204,-0.177754497,-0.14192405,-0.274383326,0.0953801853,0,,
v000713,-0.084507188,-0.125399889,-0.016990091,0.2059236121,-0.047946353,-0.234266269,-0.074008955,0,,
v000714,-0.008308363,-0.181037625,-0.145580679,-0.108231981,-0.01919712,-0.444635036,0.1491626417,1,fac6,-1
v000715,0.0171982581,-0.075000564,-0.07643376,0.309538196,1.0071279748,0.3358855013,0.1368034022,1,fac5,1
v000716,-0.035709913,-0.222415554,0.2517205819,1.1069853638,-0.138053633,0.0731891367,-0.088798757,1,fac4,1
v000717,-0.043481272,-0.163466328,0.1678289092,1.1801643531,-0.176724347,0.2072977392,-0.146749633,1,fac4,1
v000718,-0.286601147,-0.140550681,0.2438568572,-0.027367204,-0.363713702,-0.300795461,-0.048587427,1,fac5,-1
v000719,-0.022294378,0.1077548252,-0.05478553,-0.00984628,0.0061976052,-0.356494669,-0.121182429,1,fac6,-1
v000720,-0.098790963,0.7557342107,0.0068759045,-0.100318274,-0.090675014,-0.30117297,-0.252045684,1,fac2,1
v000721,-0.163179736,-0.346130644,0.3846597833,-0.167569024,0.605226013,0.2952039067,-0.036383787,1,fac5,1
v000722,-0.013078241,-0.028806453,0.006244709,0.0397775962,-0.009241669,-0.25541584,-0.006583949,0,,
v000723,0.0352717175,0.0364376707,0.0395662447,-0.209731877,-0.119963598,-0.251436958,-0.074188297,0,,
v000724,-0.020894456,-0.095252422,0.1049596867,-0.338216969,0.2740029869,-0.119160539,-0.091469495,1,fac4,-1
v000725,-0.121870302,-0.279532702,0.1892496896,-0.277106369,0.5894940485,0.1579046188,-0.059091846,1,fac5,1
v000726,0.0691740565,-0.069782104,-0.005095779,-0.278935034,-0.453195084,0.274248109,-0.183820803,1,fac5,-1
v000727,-0.294431912,-0.467524808,0.8855997829,0.0972687624,-0.048720854,-0.038099974,-0.150433343,1,fac3,1
v000728,-0.215392123,-0.34812898,-0.272414977,-0.271464841,-0.42116749,0.4229064769,-0.326616298,1,fac6,1
v000729,0.978380203,-0.281204654,-0.144140589,-0.353791635,-0.286221899,0.4048086481,-0.617636898,1,fac1,1
v000730,0.4169663639,-0.223956539,-0.049439862,-0.150902936,-0.113590961,0.5793073419,1.0497765589,1,fac7,1
v000731,-0.266343086,-0.204107569,0.25866278,-0.009947695,0.1426745057,-0.426936177,-0.143286548,1,fac6,-1
v000732,0.0122544627,0.0976293219,-0.042012798,0.0104708598,-0.004172176,-0.26721481,-0.008795068,0,,
v000733,-0.088509757,0.2263071273,-0.120836385,-0.023685779,0.3129676823,-0.168223572,-0.081853738,1,fac5,1
v000734,0.0876538606,-0.062504658,-0.059729714,-0.170082169,-0.138377041,0.0407816437,0.13235151,0,,
v000735,0.1244071064,-0.00998494,-0.019205427,-0.135639934,-0.09309903,0.1629354147,0.225290152,0,,
v000736,0.0115294095,0.0785215108,0.0373328179,-0.144844927,-0.179275612,-0.226812101,-0.069363544,0,,
v000737,0.1445643882,0.0164568052,-0.048507806,-0.155047784,-0.167307377,0.328736137,0.2368938675,1,fac6,1
v000738,0.5853258444,-0.009813231,0.1750417272,0.1046637953,0.0839260907,0.3842342892,0.6053405563,1,fac7,1
v000739,0.047718317,-0.115499141,-0.017133784,-0.310905699,-0.428490518,0.0484778278,-0.241739385,1,fac5,-1
v000740,0.0079635492,-0.014627519,0.0250615603,-0.042103606,-0.032731512,-0.229292057,0.0126067268,0,,
v000741,-0.120913637,-0.370764744,-0.941776905,-0.243120102,-0.259244792,0.2527572198,-0.163852321,1,fac3,-1
v000742,-0.110906999,0.0014633613,-0.102089383,-0.082845822,-0.172863091,-0.432119837,-0.299434726,1,fac6,-1
v000743,0.036692315,-0.019964177,0.0154662453,-0.085842702,-0.088865097,-0.284681417,-0.012794042,0,,
v000744,-0.017343645,0.384373241,0.1048065526,-0.174166025,-0.168894072,0.1029849195,0.33716172,1,fac2,1
v000745,-0.031068572,0.3704978787,0.1022701624,-0.161287223,-0.180991138,0.0721856514,0.300092742,1,fac2,1
v000746,-0.20146803,1.1296647,0.0501835689,-0.187618932,0.1254374323,0.1506374946,-0.096160513,1,fac2,1
v000747,-0.096184695,1.0600390144,0.0606149389,-0.242548716,0.1277215018,0.0936769222,-0.186232157,1,fac2,1
v000748,-0.24588898,1.0472330205,0.0102111915,-0.189296249,0.092544117,0.0533653655,-0.154051348,1,fac2,1
v000749,0.7025508027,-0.1538119,0.0439087941,0.0119679331,0.0449972759,-0.24308494,-0.283658464,1,fac1,1
v000750,-0.21535802,-0.30013037,-0.600000367,-0.133120855,-0.014199606,-0.336613725,0.0053982997,1,fac3,-1
v000751,0.2031613345,-0.14613806,0.0750662632,-0.316429639,-0.003520891,0.0959598078,-0.236376364,1,fac4,-1
v000752,0.3800014257,0.3956297775,-0.021712186,-0.352670472,-0.128187607,0.3806576096,-0.259750027,1,fac2,1
v000753,-0.109335798,-0.063363375,-0.036673137,-0.118427852,-0.203520024,-0.369181433,-0.185115416,1,fac6,-1
v000754,1.1956882752,-0.23614814,0.009870251,-0.107366462,-0.160387305,0.4488440204,-0.232799838,1,fac1,1
v000755,0.5709110861,-0.067534162,-0.058183721,-0.045994783,-0.101738978,0.1658919165,-0.068861459,1,fac1,1
v000756,0.9370747666,-0.197944226,0.043105866,-0.147810422,-0.148057104,0.0478672286,-0.336156372,1,fac1,1
v000757,0.2482273395,-0.216376986,-0.019853627,-0.131806265,-0.082239689,0.2111825404,0.9315801669,1,fac7,1
v000758,0.0849444172,-0.063360148,-0.036214992,-0.185603345,-0.155913672,0.046405707,0.1581972779,0,,
v000759,-0.26228737,0.3523161153,-0.100745308,-0.2391517,0.8719464382,0.4657288754,-0.196927444,1,fac5,1
v000760,0.0041061107,-0.046723177,0.0039090908,-0.056944511,-0.055998476,-0.405941945,-0.093280296,1,fac6,-1
v000761,-0.024963108,-0.060898905,-0.010047125,-0.053514928,-0.066343468,-0.476548296,-0.132801194,1,fac6,-1
v000762,-0.184295873,-0.215658471,-0.082311839,-0.128464452,-0.032964536,-0.068321804,0.975837242,1,fac7,1
v000763,-0.333773379,1.318301894,0.0478893898,-0.209955353,-0.194319264,0.1246766125,-0.111322222,1,fac2,1
v000764,-0.409677176,-0.325473476,-0.860514954,-0.124010398,-0.052745077,-0.168068859,0.2127939583,1,fac3,-1
v000765,0.0297053697,-0.14093976,-0.36926962,-0.005485642,-0.122843684,0.3892140425,-0.179029503,1,fac6,1
v000766,0.2517951463,-0.00876039,0.0871693086,-0.022224157,-0.331018273,0.5076251413,-0.123723758,1,fac6,1
v000767,-0.01020663,0.0069035568,-0.160180543,-0.140642226,0.7445205945,0.2051871625,-0.000929194,1,fac5,1
v000768,-0.16657077,1.1461022749,0.1421290322,-0.245340599,0.0616965301,-0.106445114,-0.362661796,1,fac2,1
v000769,-0.175804949,0.8180838914,-0.036527983,-0.152046475,0.1734172748,-0.014237142,-0.117838962,1,fac2,1
v000770,-0.243767758,1.0515434319,0.1233285209,-0.15129785,-0.111257565,0.0433925795,-0.148505946,1,fac2,1
v000771,-0.105948406,-0.216661637,-0.000752016,0.0948977894,0.3451776618,-0.269909093,0.2317789184,1,fac5,1
v000772,-0.320223645,1.1573947157,0.0822402873,-0.13574097,-0.168466052,0.4025403163,-0.042835919,1,fac2,1
v000773,-0.37424166,-0.432897627,-0.845057332,-0.128570217,0.0331528017,-0.339237585,0.3513761278,1,fac3,-1
v000774,-0.117921721,0.2448913147,0.5704781903,-0.382426238,-0.431896085,0.2533013404,0.7636717581,1,fac7,1
v000775,0.6642367681,-0.120567204,0.1366674505,0.070511179,0.0183894413,-0.035529467,0.1635628132,1,fac1,1
v000776,-0.160598964,-0.043896035,-0.149832166,0.9841055388,0.0424566012,0.1782942287,-0.035680885,1,fac4,1
v000777,-0.194801492,-0.311691301,0.2817319459,-0.369642654,0.6274141902,0.3210046445,-0.086868344,1,fac5,1
v000778,-0.096536212,0.0164858305,0.1367168227,-0.218667969,-0.09190869,-0.557084527,-0.250928788,1,fac6,-1
v000779,0.4271260573,-0.263707164,-0.24594327,-0.078033593,0.0399400067,-0.259700857,-0.142464987,1,fac1,1
v000780,0.4447739925,-0.158035546,-0.202364064,-0.08507323,-0.088416897,0.0230061981,-0.204292874,1,fac1,1
v000781,-0.267670828,-0.269099408,0.1332665116,-0.355623617,0.6417512266,0.616772309,-0.158595069,1,fac5,1
v000782,-0.116852382,0.3217915356,0.3443387958,-0.251324449,0.1419761731,0.1211776897,-0.210281423,1,fac3,1
v000783,-0.087552763,0.1365569293,0.2925709513,-0.177061962,0.3430898063,0.0394565578,-0.21940209,1,fac5,1
v000784,-0.063942072,-0.215400918,-0.225940495,-0.124876917,0.0015547914,-0.435925111,0.2201230712,1,fac6,-1
v000785,0.0266717424,0.0777561997,0.1179120094,-0.231033795,-0.128298378,-0.208433234,0.0024078464,0,,
v000786,-0.321025269,-0.227778429,0.1209971973,-0.411593207,0.3684287296,0.6176058777,-0.420442533,1,fac6,1
v000787,-0.019998948,-0.112869498,-0.416416515,-0.381835402,-0.135096101,0.5063408074,-0.334589295,1,fac6,1
v000788,0.0374142415,0.1646280788,-0.024056794,-0.28314508,-0.177115345,-0.118634472,-0.265692773,0,,
v000789,0.4488072625,0.0010074676,-0.055856944,-0.286755623,-0.181077824,0.2344960445,-0.278877838,1,fac1,1
v000790,-0.353009313,-0.383557982,-0.897528357,-0.099339,0.0619547557,-0.1255291,0.3735344722,1,fac3,-1
v000791,-0.136408541,-0.222394943,-0.780526453,-0.259877333,-0.247917241,0.3456523115,-0.2001326,1,fac3,-1
v000792,0.1678688852,-0.154165837,0.283113694,0.767007321,-0.076599075,0.6935536793,-0.237713543,1,fac4,1
v000793,1.1847677157,-0.194755869,-0.050196778,-0.14106214,-0.192260798,0.6033831215,-0.203995457,1,fac1,1
v000794,0.4224498096,-0.090554617,0.0402497394,-0.019626341,0.144510272,-0.002692481,0.0264415479,1,fac1,1
v000795,0.0529508932,-0.10618967,-0.025054442,-0.07022496,-0.088706443,-0.392423331,-0.099221056,1,fac6,-1
v000796,-0.080698854,0.2370219281,-0.088535141,-0.03795141,0.1232409334,-0.348864739,-0.154040251,1,fac6,-1
v000797,-0.008006563,-0.113771291,-0.016793775,0.3831966147,0.071446146,0.0172325478,0.0485573234,1,fac4,1
v000798,-0.137225032,-0.186643932,0.1131241571,0.0355489586,0.4755621183,0.6112726314,-0.27290247,1,fac6,1
v000799,0.0064416578,-0.056861546,0.0069704211,-0.007101724,-0.039526582,-0.351147475,0.0017228934,1,fac6,-1
v000800,-0.080464017,0.0551872507,0.2189068015,1.0970915826,-0.105373737,0.1353774483,-0.182797967,1,fac4,1
v000801,0.7149492981,-0.303077979,-0.166355353,-0.063632793,-0.005488297,-0.129680523,-0.190733594,1,fac1,1
v000802,0.9763551263,-0.387856207,-0.051828489,-0.142729504,-0.086788903,-0.167670478,-0.325929014,1,fac1,1
v000803,-0.078390065,0.098437861,-0.222211665,0.1663614736,0.1735645175,-0.207924119,-0.083105924,0,,
v000804,-0.199165051,0.1627564213,0.1980811752,0.3963449946,-0.332871906,0.4837764612,-0.090328905,1,fac6,1
v000805,-0.15018743,-0.116914754,-0.575992642,0.674167565,-0.094242343,0.5504424115,-0.124417771,1,fac4,1
v000806,0.0627429043,-0.041884643,-0.059546428,0.0215667887,0.1459177014,-0.234223103,0.0814563562,0,,
v000807,0.0539040846,-0.010483894,-0.025335668,0.3583198579,0.3681906178,0.072517468,0.0927373415,1,fac5,1
v000808,-0.416625351,-0.242942438,-0.005233751,0.6784182098,-0.069896045,0.6192188764,0.0161371842,1,fac4,1
v000809,-0.059605515,-0.081320935,-0.029130076,0.0313993737,-0.044395764,-0.368566851,-0.078242722,1,fac6,-1
v000810,-0.057899012,0.2846399607,0.0695256907,0.0531643154,-0.181137358,-0.145730096,0.1045183383,0,,
v000811,0.0094741364,-0.046980108,-0.029900093,0.2355970834,-0.018727314,-0.319800242,-0.06007368,1,fac6,-1
v000812,-0.004471595,-0.080377294,-0.401653715,-0.370461885,-0.274806734,0.4285014733,-0.249740408,1,fac6,1
v000813,-0.092013451,-0.125374587,0.0010741057,0.0241899655,-0.113265543,-0.459410307,-0.050807947,1,fac6,-1
v000814,-0.093345278,-0.12262562,-0.252161658,-0.288373202,-0.09989735,-0.237503779,-0.107851535,0,,
v000815,-0.201452897,-0.129100544,-0.238062885,-0.224923098,-0.096951306,-0.454859296,-0.183736671,1,fac6,-1
v000816,-0.134851131,-0.067230607,-0.243502179,-0.194723363,-0.045252538,-0.23112834,-0.026150063,0,,
v000817,-0.314969233,-0.296156729,-0.074669111,-0.290851237,0.2067628115,0.6447337981,-0.305264863,1,fac6,1
v000818,-0.208486812,-0.08106648,-0.324572139,-0.183530611,-0.077787768,-0.397504938,-0.203590156,1,fac6,-1
v000819,-0.053218708,-0.157281561,-0.066319529,0.0666219367,0.7747717172,-0.217249388,-0.014069648,1,fac5,1
v000820,-0.078175477,-0.110806939,-0.142788572,-0.073391223,1.1691952623,0.0854452745,-0.038801282,1,fac5,1
v000821,-0.086935461,-0.014628997,-0.0768814,-0.257911766,-0.236156961,-0.292871312,-0.061326984,0,,
v000822,-0.195849621,0.1348105884,0.3090279899,-0.374262407,-0.429380642,-0.289053725,0.0118115285,1,fac5,-1
v000823,-0.133928583,0.8451350826,0.0403157249,-0.152174274,-0.038539584,-0.230442492,-0.249376837,1,fac2,1
v000824,-0.135330076,0.7643206289,0.0686912697,-0.184204714,-0.053409064,-0.25161624,-0.242239126,1,fac2,1
v000825,-0.02244948,-0.107562339,0.0096225262,0.3043454165,0.0571134387,-0.027740534,0.0555829548,1,fac4,1
v000826,0.015621935,-0.065312852,-0.16431952,0.0682711177,0.9686965457,0.0342394476,0.0265187464,1,fac5,1
v000827,-0.252707432,-0.422611096,1.0174628198,0.2022501099,-0.097256707,0.1435523362,-0.022079326,1,fac3,1
v000828,-0.312430074,-0.480391067,0.9591517966,0.249790156,0.0213393167,0.1100680403,-0.084025086,1,fac3,1
v000829,-0.009061179,0.0589148593,0.0298312069,-0.03437715,-0.013175942,-0.355591542,-0.005168951,1,fac6,-1
v000830,0.4372686449,-0.050236237,-0.048450878,-0.05507223,-0.120211408,0.1039303344,0.053617561,1,fac1,1
v000831,-0.33859683,-0.512754655,0.9749417673,0.2546402613,0.099201569,0.0951511176,-0.115352155,1,fac3,1
v000832,0.8402460652,-0.068428729,0.2563524038,0.0502265639,-0.021099296,0.2442968854,0.411740038,1,fac1,1
v000833,-0.233231031,-0.186737919,-0.622318569,-0.193231704,-0.106693154,-0.085827896,-0.015704549,1,fac3,-1
v000834,-0.176871225,-0.099397151,-0.253348026,-0.249691108,-0.08276511,-0.125332864,-0.022031543,0,,
v000835,-0.215212176,-0.109166809,-0.26230912,-0.227688233,-0.089714711,-0.352743351,-0.152278781,1,fac6,-1
v000836,-0.001096966,-0.19730923,-0.370488207,-0.275891177,-0.134768394,-0.085201221,-0.184509269,1,fac3,-1
v000837,-0.224366835,-0.108773997,-0.255074147,-0.205609735,-0.116434881,-0.219298115,-0.117302309,0,,
v000838,0.1279599361,-0.189639994,-0.121339941,0.0281178143,-0.143230991,-0.159105679,-0.17645579,0,,
v000839,-0.445509064,-0.315997206,-0.937762772,-0.031622635,-0.052242551,0.1553989337,0.3206705514,1,fac3,-1
v000840,-0.07248486,-0.234842424,-0.344045139,-0.288476963,-0.174728154,-0.143238085,-0.199883725,1,fac3,-1
v000841,-0.236233492,-0.276497405,0.0009737611,-0.119516759,0.0165587966,0.056740168,-0.156511822,0,,
v000842,0.0159294338,0.0334346327,-0.03100474,0.0142662879,-0.009032283,-0.258515562,-0.054962565,0,,
v000843,0.1156753111,-0.08654907,-0.073063813,-0.218471887,-0.139435503,-0.096691109,-0.139065066,0,,
v000844,-0.129442582,-0.017220893,0.0259825472,-0.175118068,-0.239638531,-0.386437923,-0.091024188,1,fac6,-1
v000845,0.1500629592,-0.189781291,0.3540978371,-0.222374046,-0.464754243,0.7031703262,-0.128803137,1,fac6,1
v000846,0.0126264272,-0.067907324,-0.003849879,-0.129393629,-0.127095471,-0.468675781,-0.196753429,1,fac6,-1
v000847,-0.032510966,-0.099155877,0.0067283952,-0.066298635,-0.100474179,-0.458541449,-0.116376949,1,fac6,-1
v000848,-0.038064257,0.1519116573,-0.171019881,0.034439447,0.4796505079,-0.244642226,-0.152215343,1,fac5,1
v000849,0.1776203988,0.1597127669,0.0235702974,-0.29196049,-0.055724172,0.0199442947,0.0600616401,0,,
v000850,-0.083697114,-0.131849056,0.2624627771,-0.161448138,-0.032677359,-0.293298225,-0.124571201,0,,
v000851,0.0148969179,-0.158598987,-0.058720568,1.1169455118,0.051570296,0.0859094866,-0.068807996,1,fac4,1
v000852,-0.149202198,0.7400172314,-0.035599895,-0.003652397,-0.040180118,0.0009737319,-0.144589609,1,fac2,1
v000853,-0.042564936,0.1428411183,0.0038541318,-0.178284333,-0.133237656,-0.586405891,-0.289801352,1,fac6,-1
v000854,-0.013577584,0.4211254475,-0.011446395,-0.057214512,-0.051077542,-0.292391741,-0.135996542,1,fac2,1
v000855,-0.38846275,0.0619507105,-0.645380334,0.536749046,-0.129188466,0.5589878935,-0.17950514,1,fac3,-1
v000856,-0.08287298,0.2309134099,-0.154273288,0.201072176,0.1590658803,-0.021271757,-0.023077727,0,,
v000857,1.2208744812,-0.228283895,-0.076876659,-0.193003407,-0.217949256,0.6979796992,-0.256402837,1,fac1,1
v000858,0.2191536569,-0.014714677,-0.030729338,-0.061610002,-0.070002548,0.0588556116,0.0568592269,0,,
v000859,0.9367236727,-0.251414748,0.1190181746,-0.013034851,-0.058636865,-0.15710182,-0.226343676,1,fac1,1
v000860,-0.048126894,0.5987618781,0.0625810629,-0.214827637,-0.140894182,0.3211588148,0.2880127881,1,fac2,1
v000861,-0.175285748,0.517028711,-0.167968241,-0.258399283,0.6877650959,0.5801143069,-0.203375926,1,fac5,1
v000862,0.8511803319,-0.097993992,0.1779904821,0.0909263822,0.0661801835,0.1985599266,0.2997916603,1,fac1,1
v000863,-0.430560839,-0.561069358,0.9484398485,-0.018581891,0.1924379797,0.1085380652,-0.051472765,1,fac3,1
v000864,-0.218691117,-0.179277018,0.5539737801,-0.146158095,-0.068315083,0.1939779239,0.0212378934,1,fac3,1
v000865,0.1032308487,-0.071115899,-0.067501105,-0.219840357,-0.065047241,0.0771918053,0.0247908586,0,,
v000866,-0.490358063,-0.381262631,-0.869461125,0.0423960743,-0.290788712,0.2231776886,-0.25906152,1,fac3,-1
v000867,-0.41174022,-0.150760886,-0.316678511,-0.215649102,-0.595747824,0.1834271934,-0.149177545,1,fac5,-1
v000868,-0.358092864,-0.336681169,-0.751416501,-0.04071267,-0.035953235,-0.085246537,0.2699479411,1,fac3,-1
v000869,-0.212992455,-0.116476598,-0.297736988,0.0466050827,-0.504516083,0.8722051054,0.0951880361,1,fac6,1
v000870,0.0269533681,0.0023378037,-0.006259092,-0.096587257,-0.054302979,-0.329291234,-0.089004647,1,fac6,-1
v000871,0.0737016393,0.2832236155,0.0404572412,-0.169334996,-0.07425473,-0.065259507,-0.06388367,0,,
v000872,-0.299717481,1.0746635506,0.0252150193,-0.070910827,-0.165766862,0.2251148765,-0.065255656,1,fac2,1
v000873,-0.148925302,0.9034801673,-0.030624859,-0.030059211,-0.140792738,0.1291769373,-0.027406649,1,fac2,1
v000874,-0.571755873,-0.353367936,-0.999469591,0.0028451291,-0.131622404,-0.013433315,0.1723121691,1,fac3,-1
v000875,-0.327620763,-0.242625566,-0.865933838,0.077590806,0.0282448067,0.0674420283,0.1122761836,1,fac3,-1
v000876,-0.238417907,-0.283516523,-0.868215746,0.4646518142,0.0662081594,0.1617683081,0.0717881981,1,fac3,-1
v000877,0.1193455731,-0.113040743,0.0433991642,-0.074760548,-0.065387931,-0.541444422,-0.209192223,1,fac6,-1
v000878,0.3716654507,-0.105681026,0.0171019306,0.1672070784,0.0120199829,-0.245190559,-0.224039417,1,fac1,1
v000879,-0.287039799,-0.044047118,-0.26709626,-0.242920776,0.2387422278,0.7190154437,-0.292684182,1,fac6,1
v000880,-0.207677756,-0.304928196,0.1885632044,-0.399363805,0.910682944,0.1453831201,-0.336214213,1,fac5,1
v000881,-0.165610759,-0.211160265,0.4290865783,-0.268457667,-0.140527505,-0.441481448,-0.267658564,1,fac6,-1
v000882,-0.10635282,-0.140054757,-0.13361164,0.1244137578,-0.070656935,-0.241739762,-0.149017657,0,,
v000883,-0.13556656,-0.16550117,-0.213550233,-0.120059997,-0.002746446,-0.508892668,0.124098788,1,fac6,-1
v000884,0.4872482413,-0.254305959,0.0358759614,-0.101159752,-0.076926372,-0.078380112,0.3759412788,1,fac1,1
v000885,0.0057890041,0.0155489021,-0.044885971,-0.144134112,-0.107943207,-0.137636797,-0.070706264,0,,
v000886,-0.121439601,-0.066052324,-0.386679397,0.535570278,0.038433741,-0.151876798,-0.139562461,1,fac4,1
v000887,-0.116045575,-0.146341136,-0.026749135,-0.244968851,0.459219399,-0.015598671,-0.126272987,1,fac5,1
v000888,-0.466879659,0.0980179717,-0.082499321,-0.445228429,0.0698041521,0.2364433481,-0.089218816,1,fac1,-1
v000889,-0.240607258,-0.042818544,0.4496786205,0.0023447314,0.9802624695,0.3792801817,-0.03744783,1,fac5,1
v000890,0.2341033443,-0.063014933,-0.089095207,0.1399171388,0.7911857565,0.2106008045,0.1182050524,1,fac5,1
v000891,0.1596886516,-0.072592943,-0.062812683,0.1348129536,0.6064766531,0.1517192027,0.0149893714,1,fac5,1
v000892,-0.113882223,-0.218546922,0.1197045335,-0.215740456,0.7007989049,0.0914347275,-0.013219124,1,fac5,1
v000893,-0.113597469,-0.258874531,0.2723787405,0.0359536034,0.1192260014,-0.214661515,-0.002036529,0,,
v000894,-0.113696682,-0.207898495,0.1222670186,-0.019893876,0.4815258232,-0.122603353,-0.02845079,1,fac5,1
v000895,-0.191839621,-0.382205928,0.2938766948,0.2105563716,0.4951947279,0.0080808884,-0.083577008,1,fac5,1
v000896,-0.073048886,0.4026543202,-0.084920784,0.0426558911,0.0553175753,-0.150210754,-0.107376423,1,fac2,1
v000897,0.0912264375,-0.02809451,0.0848704843,0.1500002593,-0.56157057,0.6688949535,-0.324613076,1,fac6,1
v000898,-0.06337598,0.0485642342,-0.222205667,0.3079746638,0.0343503434,-0.207155749,-0.12455656,1,fac4,1
v000899,0.1078518965,0.0585376369,-0.10487732,-0.256809863,-0.136444936,0.2725534448,-0.071766662,0,,
v000900,-0.071184843,-0.081295734,-0.032999613,-0.010728338,-0.102128398,-0.342255713,0.0735033253,1,fac6,-1
v000901,-0.152963758,0.7528638304,0.0018998743,-0.167877986,-0.076554107,-0.217692363,-0.210967429,1,fac2,1
v000902,-0.032864991,-0.156202371,0.0416583582,0.059892019,0.2814087204,-0.380972897,0.0126179378,1,fac6,-1
v000903,0.003953517,0.0706860098,-0.079019318,-0.045523576,-0.097332309,-0.020465876,-0.129255513,0,,
v000904,-0.115484723,0.7716460809,-0.126271149,0.1409529604,-0.015438547,0.075478084,-0.125360911,1,fac2,1
v000905,-0.442780894,-0.194041163,-0.877813502,0.1614348153,-0.032026142,0.0344104899,-0.155742024,1,fac3,-1
v000906,-0.241609234,-0.122462726,-0.507100576,0.9045989587,-0.113601511,0.2353504766,-0.189753613,1,fac4,1
v000907,0.9763712978,-0.218307118,0.0972653451,-0.044980863,-0.072522649,-0.078759753,-0.215425459,1,fac1,1
v000908,-0.235266581,-0.07227586,0.0647445377,1.1862761079,-0.116993607,0.2771993509,-0.173776497,1,fac4,1
v000909,-0.412090246,0.6621082768,0.0467588978,0.403294983,0.0719691509,0.3253937906,-0.273308967,1,fac2,1
v000910,0.0144674185,0.0673476975,-0.024215858,0.1819634935,0.0133566421,-0.162857533,-0.028418382,0,,
v000911,0.0270286234,0.00158815,-0.032870604,0.2430188919,-0.02392622,-0.223904465,-0.076265156,0,,
v000912,-0.097312362,0.4761066898,-0.264722264,0.3434084392,0.0237340436,0.337143646,-0.242826915,1,fac2,1
v000913,-0.027347054,0.2058726604,-0.333342438,0.0908033441,-0.006610198,0.0778133482,-0.179048767,1,fac3,-1
v000914,-0.011409781,-0.014551482,0.0367344199,0.3601522662,-0.061160108,-0.234449702,-0.082171216,1,fac4,1
v000915,-0.193516831,0.4835047649,0.1728370092,1.0219079153,-0.182957266,0.2503854883,-0.177849524,1,fac4,1
v000916,-0.332630546,-0.173301346,-0.76863913,0.6228422583,-0.154107271,0.4776583431,-0.176800114,1,fac3,-1
v000917,-0.041331968,-0.10970657,-0.161411327,0.0280124016,0.8526100842,-0.095793449,-0.066622681,1,fac5,1
v000918,0.7664661899,-0.086049583,0.0595683221,-0.009081455,-0.038770008,0.357765078,0.228156767,1,fac1,1
v000919,0.1718554476,-0.162517217,-0.139199951,-0.10778264,-0.067556619,-0.278583815,-0.136632116,0,,
v000920,0.8442824785,-0.262925947,-0.092885124,-0.056592821,-0.017275381,0.0026186685,-0.14593126,1,fac1,1
